order_id,payment_value,payment_value_category
cfa1591318ed6c901b0c80debfd4b811,330.11,High
35546dd6349a2065ed8ac6ffbd2b7aba,352.95,High
6902f0d9d7309f56f50b8713c3b6a4de,66.69,Medium
c24a00c414738de9ee6121f179ebba9c,107.87,Medium
a731b7db34fa6e6897216789ec1543bd,204.07,High
3957b45bce42070cac232014ad4d001b,250,High
fb6343faebbbee8c21d59d4ae59477a8,143.86,Medium
fd965a5e6e0a6b5d4e631551ecd45b9c,109.75,Medium
f58228001d45c09c8447ef1f2fa6a2df,15.43,Low
ce4c70f737d1a9edba23290f6031d076,117.38,Medium
42fdf880ba16b47b59251dd489d4441a,128.45,Medium
621b8e90f6fd06a792af8bdbbaf64a92,72.42,Medium
7b88910a9e8c55290806a85af1b796a6,63.23,Medium
895b3de213f9fd7efb2f3896bf21babf,343.85,High
069d921a767dfeb76fb4a7f39bc4217c,158.21,High
3ff5709e1eed2f4bf1cfdccaf65c6337,202.5,High
ec69be9fc7fbfea191b1252ccfad7732,84.15,Medium
774b04fe6502917d1952476fd1f3dd60,67.83,Medium
845af9472cc76e66fbf445931b511755,123.41,Medium
adf684f287283640cb375a2e8ada8c82,294.42,High
03f9705f9135ccb809e74e902f19b2e8,30.29,Low
54b73f808b0ff25da4276773c30ac269,105.28,Medium
953b6636ab2347a8ba37a16770db47f9,379.07,High
c344961ac6be05910dfb619e443ca671,112.92,Medium
b9a089706e16d5490f7a2feb363e32e9,149.42,Medium
fb8d6e92e3a08fe6485d4fb08d23ae0e,21.04,Low
395286e0dd44e422c5f292567f0f694c,187.76,High
d0317266c850466c6599360d6c376200,186.9,High
9a5052c5b35166324a4fb52e3ccd37d3,257.61,High
a19b1e8a877c19f80257b15207bd186f,311.68,High
19bf277fd1836e749b4c150b1d2ebea2,99.24,Medium
423bacebe695187f7c0f4c416adf5a37,73.38,Medium
6a587a7eb18089ffa1628bb4eb427c19,75.17,Medium
d022bdad33a575ca5edb8c4d51e44310,70.03,Medium
87276b621cf05e7f2afee8be6c9721b6,314.21,High
caa54c0c98a40fedc7ee2dfbae713846,840.82,High
d7455c47afd27f9cc57ca0cc96b9cdd1,436.25,High
9244c5e7b61a5ec0c86191bb1a727ed2,236.72,High
a05d9f0572c423875de7dd4d2c24e34a,63.07,Medium
8a7c3a3a48dbc1c76fb4e7e5844d5584,249.54,High
54359cee0d9645cef070695ce5539d7c,51.41,Medium
69644a0087c6fefeb4f90eeadc03e80e,99.58,Medium
e880c960b083af6aae64e809acf0693c,347.7,High
4662119a5b84b9a8bf3b4c50e8c868dd,378.05,High
2276cb7758bd76c104cd5a3971f47e9e,113.55,Medium
541bb2ccd254b84fbaabf01e82324cb0,105.29,Medium
8571f5b695cac36f5124691c0e102b41,69.33,Medium
918c8964de139753f073e73843b677af,35.1,Low
e1e5a84a3748808d3ff0dcb4b58ac5dd,1317.04,High
1662797f04736ea5acb5de67d5672fcc,74.29,Medium
d1ccf9110e914e714e76f6434142710f,154.62,High
294b367987f073eb316ecef17f1078a0,75.06,Medium
34dedd5cb5e0f12df565171392540a8f,22.29,Low
2c293bd3c9f41735731112a36cbcaf81,184.17,High
4d2997398817763e25ae074190f98a32,161.12,High
e80816e94dec73e777b4951533d8f50c,869.1,High
a69aaa894f707814637e9794aa556f0f,211.87,High
a42e0d143aa73cfc5268d6756f36e7cf,24.09,Low
e47a63ad65b54953702eae37cb14632b,20,Low
80f206a25c4f2cfb8f12febcb3c3baba,114.85,Medium
9f1cdc0e091b90e61836ddc009a60ef2,48.22,Low
01b02139ac5f79a5de2c56284af7bb3e,148.51,Medium
5c424723e6c31ecf7f61cf7b048c11d5,192.47,High
7edf26c8a1e67ce26c2d1457302bd03e,72.02,Medium
5077287aeb4c2ee7662411de334235ab,319.25,High
1c67e99dc37224bf3ad220ae2368c068,106.96,Medium
e11fec6c25945565c1ef4f14fc3c03b7,1995.69,High
510bff1cf06be1143d3b6698df2fd486,406.38,High
fc6e9a6cd6985d3d454cccfdfdf66931,103.59,Medium
eaf817b1e9460ea656747c70aa8d9c6b,72.56,Medium
c70fef01838263b8faae59464fd721a3,367.2,High
5bab7c4dc62f5bae4f349ceb09639444,167.05,High
60bcba6747ee878b9007f61275f4cd1f,265.41,High
93dbea6be0ad39924a14fe9360679560,46.53,Low
498081e5523106ea57b698fb881fb1c8,107.07,Medium
10d9871bed9fb8d0887d3b9022edd1ff,84.14,Medium
0132158c30672a8c52997a2492613ec2,413.31,High
17f6265814025fb8df1b31db1d8545e2,42.67,Low
dceb62e8fa94b46006c9554fed743df0,142.75,Medium
790e0b2139af1d5c7719c82db89f56d1,36.61,Low
cf27162439419d0179b62ebc5a6dccd1,67.98,Medium
263c5916eca59eff23f65a1cab611380,98.82,Medium
73eedc4ca4a789813a63fe30856c805f,85.92,Medium
71e46015f37d1839f5feacddea47add2,73.61,Medium
dec1d79085ef3e4503d07d746591a446,554.4,High
96d44b6cb21fc7fdc07088201dc2230e,124.51,Medium
92513c17b1e446ae2b162527361b595e,68.62,Medium
9bc5cf55f8c2f895c92856ca5a179139,92.3,Medium
bdd49e833a618b2e10096e4bd5725977,55.13,Medium
2cfc79d9582e9135c0a9b61fa60e6b21,79.56,Medium
82df1040816137c724988769a4370203,131.44,Medium
4072620bfe789dfeb38ae264e8e7fb35,103.62,Medium
033e33708df28579692a3d19492c6553,145.57,Medium
755cf67137ab32121faf4035cc4e97d0,130,Medium
beca5b5e9460824d84352c01cb89b421,239.5,High
93a686fc1054246c9ea31196b531abd7,75.08,Medium
3e83ca3523a68abaf07131a5ecab7319,27,Low
aa7565b87e9b5f1ecf8b8ea7f745899c,70.72,Medium
f002422b59aa21ebc2c12136d1ab4019,82.12,Medium
219fda9e83f9a3ac8e1baa10d6cc6366,40.01,Low
88fee4747e42f5d4b4bdbf2a730d6e2a,182.29,High
57c8b21903ac8ad8de52488bbb4ada7b,117.85,Medium
6b58f3523e45f9838f702acbc21e2f51,44.23,Low
dda0996054bec18cafa1ede0d62dd3cb,406.95,High
04031f8b12339dcc12fa340fe96f00a6,70.97,Medium
0cee13b4c26d8a1508693a49a3859285,269.28,High
d3338a2d613211c38ed44d8e63bce9a6,233.67,High
10988ba9421ea800479bf84c9e8ae1a0,72.78,Medium
3afe0a2538a748619bef413a2699533c,318.17,High
b9bb7dc5b3014d158c4d61d500c97a18,43.45,Low
c79bdf061e22288609201ec60deb42fb,12.22,Low
8af6e63a87680604c9bb2098f866505b,82.55,Medium
811acfa349a56222b8ca357b548123bb,84.52,Medium
723e462ce1ee50e024887c0b403130f3,13.8,Low
59b115dfb1007eca4cb7cd1a4cf2c790,1351.51,High
2222dbaded2c9c8406d1cbdeae118948,37.96,Low
fa3b5273908399cce287019297580550,247.83,High
45b62a8b5201fc31f705344b2d9e55de,116.84,Medium
aee7414ea78fbc7601f88ecb530038aa,177.37,High
10fef716a1d9fb11eb624a9625853eea,145.52,Medium
7e54f2e2af1f04c407423998a9812c73,92.8,Medium
cf95215a722f3ebf29e6bbab87a29e61,102.66,Medium
059d893dde97f787f2f608d5a5d13e0b,61.94,Medium
2c8740f9df6d253c15dc035eba80ebed,187.67,High
83f40343811b7a7641af81d74e1a7875,62.39,Medium
80d9c03bcaef317e3d2ad8d6fe48538d,151.83,High
02de39953ce1cf1f7c6d46aac400ee82,87.58,Medium
2299befc86b7b31fc23dcba911582355,25.5,Low
608570b95a49743971fb82089b960070,12.29,Low
bfea0767c18bf1f63b7f334b42309ecb,547.98,High
21f27570ef536f54c3f27f4c9e9c9709,211.6,High
4ff8e28200e5a7a50b448cfaaf1f8ed3,2288.31,High
33ec97b423d769023dbd71f138aca94a,1381.87,High
5a77e4bc8ac96edc52bed4bc00eaab7c,45.95,Low
a23c7a7d06f1f8e9f6e45f934c7e106b,245.94,High
357577189f4230e0d5fcda6ba4b8dec8,239.54,High
055a2893cb600bebc05a16d06e3de36f,76.08,Medium
79ff1e2c4405dc4fb530bdaab48ad4bb,31.77,Low
e1b4ee0e390fbac1dec439d72b45a115,77.7,Medium
cdc8fc8cc642886abe16af26b0781daf,110.61,Medium
6a4b27f33e33875ed99945d3e271698e,372.27,High
bcd7dbf9f460ff7e9553592547797b95,115.45,Medium
cc1cc1d6081f7f07a16cc1a3e4ba0b78,208.41,High
a43482a55cc8d11f47b25992831a794f,154.38,High
64c9c64b12678438c07b5ec6cc785976,33.1,Low
8451a3ca4e5da55d9398b9a7bdd69ebf,59.75,Medium
f553b61e2a7f6dc62c5f8de4ffb4a031,194.91,High
f51e3c7f79d1e2c076acbb6af1588b95,130.22,Medium
6e293c815e8f107882d9a0671546697f,248.57,High
0cafd6a7576a6aae0f891008a87f1546,10.9,Low
2f54d4ac9b0df5774cfa7c1250c4750a,28.08,Low
2a797f1dfd6274ca81b660f4c59d0269,202.07,High
49db7943d60b6805c3a41f5474772a09,125.94,Medium
21cade19cb2ceb4f1e5c9f9aa0daa4a9,137.26,Medium
c642d222512a5f6e0b07d52ae97e8e68,224.5,High
12e5cfe0e4716b59afb0e0f4a3bd6570,157.45,High
65a94ea3c1392f150ad232c92d64c3f8,63.7,Medium
7a728c0fe2dd475aabd244294168bc39,117.26,Medium
a8017b769d03b3474d5869b0dacf5f7a,114.44,Medium
3f330c606a285a5bd1cf10b860dd6302,647.54,High
0d9df4f2f2ff31254428de406416328c,29.91,Low
09ec142bfa34576d3914bdf8c19927c2,70.76,Medium
3486059e0a7914ff9133784944751b3e,126.19,Medium
10bc94fc052750e8053c44b8a0cdab8d,372.75,High
5a359fd847978055438c2563b425d343,191.93,High
e8b4a4b281582a6ea90afb7a0e7a0eb9,101.72,Medium
ab23407c84b934f452124bc5b5453123,97.79,Medium
db1e72ae09a684d17ae47139345e9018,468.25,High
9da388551ea23281b9bb4cbf12376992,42.77,Low
75aed426d187c5f1099af12729834732,520.75,High
8e0aba4e9cd80e71b2cec14e22df868b,137,Medium
86bf271e1a69a73159db69b6b820d8e2,152.1,High
4eeb7a26bd818dca75553383c9ef857c,64.09,Medium
7c7730a9be0a2cd5d43285e6e53476d8,24.08,Low
80271f9179f6d8df256f964fc2cc1c6a,8.16,Low
a341bd212253532f9af16db8dd47df85,62.44,Medium
609fffa13438b14471bd24446e84bf3d,359.19,High
8e084e8efad16f27d7f26e71af985ce2,181.4,High
a971cf0a515e6051941bd05ff3efc0d7,102.27,Medium
bc8015ad7d68e2f870c4b6f319c88f0b,113.71,Medium
769c9e627636f4041274ad3cf6b94fd3,39.09,Low
394dd790418f78501396d1a2912d74ff,77.78,Medium
a0f3677ac2cfd35a8d76f4a26fb29a95,144.8,Medium
89754646c3e0baa367bbe02974056098,51.85,Medium
242bc9216a7d8514ba8d435a96d63c3d,127.69,Medium
756e696d1e7ff7fd6728f59e92e22651,90.24,Medium
df53ed4b08a845497e1f9aafa11fb2a4,51.1,Medium
beb0c6412a4fab0bc73cbebe972365b2,169.87,High
4e27ad7f1a6821ceddc8442eb1875014,69.67,Medium
c566b950d2202b136e2ae899fc0f5df4,368.11,High
87680c5e6ba498472b6478862b55f883,644.15,High
d6e86df5b1614d493da54c4c87ce7f2d,163.58,High
524ea0422eabccf15e4af385f6b153d6,36.59,Low
47b04efea2b87358b63ecb45b93ead7e,624.59,High
500e119c1ffc702e84371d25d5b29f96,106.87,Medium
a5fd46480530fe84051edbf96b8beb9c,169.87,High
1f31fc163d36ff823c54a14e947b5bc8,114.13,Medium
45de27572f22822e03786f094dee22f3,93.09,Medium
79057e5ff7b1867d1bad7094113196aa,260.99,High
42ee4f991900767ba353278c7c4f4df3,149.54,Medium
686c017e3f991d5b96cc80cfb89d7d4f,51.64,Medium
6f6d300a348d527dbd7f0ae9cb12aa86,111.8,Medium
88986b613097da641340bc366a2d91d4,18.06,Low
160359b793fcaa5f17e5a5f20c491a75,104.37,Medium
a45fc977eae1ef0ed4504f346d31a0fb,34.78,Low
0bfa8870838091fe8171ed69f6b89fee,64.86,Medium
10224c72b9364fe2d0608e92ae535f88,78.2,Medium
cad2acef57f845758b7d0da4ee76a3e1,276.44,High
9c6dd0d5cafca153761250014cfbc320,115.35,Medium
34df7484b616fc09350bd58d5abd1355,67.13,Medium
a8c17d4b336d73e8162c709bc88b7c18,135.64,Medium
728795566669c2f36ab5118fcde3af33,75.26,Medium
900fac51d850dfc38fceb9c413441c67,98.33,Medium
480d258f10c520532aca9659d5df87ea,142.1,Medium
347610961383f5990e1d0ce3fd0afa5a,314.3,High
275116adf4704cb53a1108b906bd2434,105.63,Medium
7b851c9a82166bba7e2bce7bc005a226,53.68,Medium
3f35998ab9e335d4bbce362585565265,45.46,Low
b804eb2b61e98adc0352b6474f7348e8,162.04,High
04f1827088d972a62224f5203a071500,178.06,High
fe642627ef34edffd9e897365f2d0449,63.74,Medium
e3c6bf3aad3a42c48ae9619ac88d0b3d,64.51,Medium
df08d513a0f8e2fd9822effae92d84ca,225.12,High
68d7420c86be23f313c81a554320f986,121.88,Medium
6ca34a7e19802d00261e550467a965c8,92.57,Medium
dc034558fc2acd4a0d55733dd55b3b9c,185.94,High
c522b045e713a7b8bd172fcc37f116bf,379.99,High
03eae39a27aeab0f8c9ad5b84555a6d1,60.63,Medium
e9c638926bb5ae1721803a4947acd5dc,415.02,High
753276a5b8f820bbd0000f93b319bc0c,65.11,Medium
1a2442f225e9147e717dfaa6a93058d4,80.77,Medium
2bdd95b017c58f97f4e735116e778d28,250.04,High
19c4f810dca09d438da021fd6d52839f,48.23,Low
505b77e04872f9f03ae71d4f75f43af4,47.43,Low
106035bdd659c0a04d902135f4559663,123.52,Medium
7a4fa3c26b5a8846a34da9564571212c,273.48,High
a8011c5b1b6536063a53c05cabf56bb0,31.77,Low
b9fa782d4918580e25b6e3b516a55710,14.26,Low
59d02be1c50fb6e6930cafd6ff6a31e5,20,Low
c5ed4a55e251ad5ceeb15a399999516d,44.09,Low
4cb51127f19f7254b320efe1718477dd,77.1,Medium
48ab980d180764382cfa411d2fb63dc0,86.83,Medium
c6701e6d9b17bfd2a252ecb5aa4c7949,106.88,Medium
b2a33016c177ab9b6f09ca324bb26ec6,287.96,High
f81bd34ec4dd1f36d89fe966cf87c4d7,46.33,Low
fa2ea4b6e84c1c0fc4f3a6d468c55183,227.12,High
e84303628aff310abc4a515e1883e4f0,117.57,Medium
3d3b7c4f5d2e07cd4015a956e164a9bc,205.19,High
ed0ae3732ee2e824f65323bc549605d9,39.09,Low
323d6a7119864c4c95a2a27b45e89b6c,38.68,Low
1966886b80f14d0588adf6406afb0026,68.89,Medium
df77e62df88949a20bf8bb2c2d9cb2ed,110.2,Medium
52e1b92cb6de5f5bca72b3d73f59d193,149.88,Medium
d15a4add9a1af2006ad10d70d9a4b634,106.47,Medium
cf7910e566a5943797cf835dedc85db4,113.82,Medium
161328407c259af79c57891e951b3406,33.1,Low
5a80679a6e63e622b23f79decee7187d,114.23,Medium
d6b7fe0100a5ed0711d0682fc1ed7819,165.22,High
3e17eef8a8bd0131c7aed90d7508799e,53.99,Medium
d453150b728f3361801ca4a588bf9a86,333.79,High
8337da5abde9a018a9ab51bf20aee333,197.69,High
7b4da8a23b304605ffac1da44f1e7017,110.26,Medium
8f4be74e60d163c72a59ba577a642d70,125.87,Medium
be16956e185d1e4f58a8443b3fa7b7d6,57.77,Medium
89ce68f38090867719b22774f8bf5861,162.99,High
c108072ab31ec90a754129c171577f5f,210.82,High
cdaa116d3c2521b4b6976043508d0943,61.77,Medium
cf40f4e7a565c0a50f13f0d95f3f3cc0,45.89,Low
91d0935ba0d6f6300d7f5af5f2eb05ce,35,Low
8bdc559b124e47eb71b5d1be8d6675e4,76.02,Medium
c063af469224d02e7e9bcb0b1e46583c,20,Low
ffa39020fe7c8a3e907320e1bec4b985,64.01,Medium
b5354d8d292a97bc23838762d5c4bcc6,160.89,High
9259e3d95a99a224c782530615463368,36.43,Low
af665fdb65698c6161b3f5ab956f3d2e,72.45,Medium
b48ac51be3a49fb7eeaec899f9841944,131.64,Medium
1b4fa94977b3370291611e53694a6918,67.22,Medium
b04bd4e0a1a21fef81b1f24f6fb81c08,143.78,Medium
57c432fd96e9d52639f048eb1b2a5b10,176.83,High
18e9c9a8bc880b4b3aeafede031f7587,1037.79,High
b76a3d04749c4594b548c8bf8c76270d,98.33,Medium
7fee8248879e6c2eb655918584bb3ba2,12.64,Low
952241c48f34d58c23ca57964d413834,88.2,Medium
0cc14454cb400b7b154e0a45ffd5c2f9,57.11,Medium
37efc102e49c3219c6ca92ce169327c9,57.8,Medium
2717f8342150ce1ceff315167e350ad8,59.69,Medium
901b43947af8cf93ba28921adc6bbb8b,87.64,Medium
2ce193276df0831b86cf55d9c47ce8a8,59.82,Medium
00cb9736c0b43d6c1e2fbb2b88e69f6a,126.74,Medium
dfe7353903177f63322383393e2111bc,220.25,High
4efbb5172eeaa8a9dd5a9483cfae3637,416.54,High
87a99c9be1a72ccd14a90ce72e2544c3,116.75,Medium
18af086e1527bd81145db05cf74a0188,40.86,Low
63c5f492ab4ee6c249acbb4cff61ae3f,407.9,High
e43062fd260607596c8e02e5c12081e5,193.17,High
37fc44460574b368fe7933c6ae98f224,47.43,Low
0c51264bdcbe5893081232bba640dba0,94.31,Medium
d194fbbc2e37d685b6adbf21897ed49d,98.74,Medium
7385577575de1767a08ee7b11fb6d4af,27.36,Low
8d2484db47799c849ab089ebaa4909c8,50.68,Medium
1f70d88d8d6e9880a9e50ee78420c24c,134.46,Medium
53a2fc4e276fa45a7962cec897d2bc89,142.14,Medium
4defd3e3fe1a6db61afe4ebd7b0fda3a,77.34,Medium
8065c72fce26b871dcba7ef49bebfa48,27.7,Low
7a7ce47ebeac8469117cd0b044c03d1b,79.95,Medium
bb1471d7b9aedd3bafa3f2dd40db59de,229.47,High
3615e42c9ff6c0d9bb86e14c6670d965,108.97,Medium
048e6e4623dbf118c43e0f5572016faa,657.63,High
536a2dbf28ababa5342b510c8f923472,199.26,High
a0f2abd22194d771e11728852ff988bd,61.22,Medium
e524a1d7796e94896f17636abddaafe5,345.92,High
24643770500b1396c93afd30d760f444,29.73,Low
a8c012ba7d95bd2d15f666681f19c146,41.42,Low
de03f4f4bb610147a9bbfbed56438cbb,14.84,Low
ebee038c5993647eb1defc78207cd187,114.25,Medium
e8f10e96c2974b2d58613a46cfef346b,76.51,Medium
bec6c8437e350113789da9c0bc9c2566,179.04,High
e20a38519798b9e60a722ea899d1159a,112.2,Medium
6a0c96e8fd6d1c42bbfa1f5d49f3d3cb,64.25,Medium
da2259f43effcc1adc7e8e1eaeb720a0,92.71,Medium
d47efef4161e33638c14122a723fd9fb,134.39,Medium
a33539f882610ee1dc18289cc3087217,32.96,Low
8bdf9c1234f103cd24f42bbe538bcfeb,78.42,Medium
e949e43f455d61de5d481021b84e66c6,103.04,Medium
6299705212aa08256a85fb33aecfa7ac,168.36,High
b31ee0faeb3ac3b93e33f3733e8014d0,38.68,Low
9ef921f5c09cf02012029e4660e4ddce,148.15,Medium
9d4fe519c77c087d5a1bd73637c5c6bf,124.6,Medium
ff3d6fd1b0c2dff1989ae3e6841498bf,140.03,Medium
7410535fe6a922518e4f862208c066bf,14.18,Low
375e959b0c2a17fef2be1bdaa03fa1b6,44.5,Low
393c4be3908441526fd75379ec8a6fdf,102.03,Medium
cbe9e2376e5d8de3c057ed58a638403d,62.42,Medium
1c8b5a1518e3fa1ce5ad4e40ae664998,38.78,Low
f31b8a3ba0d40cba425c9bd89c69a3e7,42.78,Low
3307fa374be3286d440dcd94dd5d2831,42.44,Low
f6879e8e12a44ceb4c422c23489a029d,180.91,High
8da267ea6fadbb945e33ffb911885e23,1963.14,High
79b49127db2c9bc718a161183671505c,20,Low
0eeaf3619d35e90b2430da57d351dd01,147.78,Medium
3ca411651463b3a30f194126a1d6fda6,36.75,Low
e30787025578adaddf110614dce5e399,329.98,High
720eff52272ce75d967e9a8f382681f3,52.58,Medium
e0e8bc6045cfe08b087197d81196e339,164.53,High
d790743eff8a57ec6b1bd64865b8c60f,39.01,Low
205587440f824c5e5d7bc3bccb63aa15,569.66,High
769214176682788a92801d8907fa1b40,105.28,Medium
717903b4b996a7ae799b0c76b779fa0c,43.29,Low
e6bb409c7115979984f53a191daf6a1d,41.99,Low
62c5d13fc49db297fd55a998c9cde780,82.95,Medium
d513f9d572bf6a3a3c4e59252fe4f19c,28.93,Low
dd436680fbd2d38edb26277f5b8379dc,96.48,Medium
632e726a9f9d86fa53c5337dde0b50a1,52.04,Medium
eb999d408b8016b7bd014cf08348fe86,86.3,Medium
40e370756cfe851295bf0ca9e6811f46,27.38,Low
c4583fb919a75c51dfb38e60c34d29c2,96.71,Medium
f0ffbaf1fe35a4a0565b047824341bc3,86.24,Medium
24abd231b3f48073eb9bc660b3eea5fd,38.06,Low
33ce126846ecce9afdfe8f1b93551928,61.79,Medium
3b12b05b1ef9fd1f18face4e10c50c2e,275.5,High
c346218ec3d36d79c60de8073dfcbd8b,24.68,Low
4ac6cfb47c51ac043927b84975d1a62d,29.73,Low
5f082a502d1fd6f19d32897c2c2cbcec,645.8,High
08d551ca6776789b820288466888bc3a,63.49,Medium
e22da8f5aa7c1414020c647664a8483b,84.81,Medium
7b232b239a1cddecaf6d757b4bb3a0ae,75.07,Medium
b27af682321527a6349f1761eb3f360c,179.13,High
ccf0360c8b7c2fbfd429c07b9d55b316,88.56,Medium
17f1909bbd1c04e12d122bfb43ea383d,126.23,Medium
f81f3d776ffdcb6331fbc140d5a1f2bc,75.17,Medium
81fd075e4c7bbc4370a3467b89d28cdf,49.91,Low
3d0c0f6ab268b67176fd58927a08b69b,40.4,Low
0913c46b1cafecb52e5a9a55b6c0e0fc,147,Medium
bf3a76ee801a768ad823615d9fdc019a,230.48,High
80d2f4b0e0fb1b8385d270a2d585a1e4,298.6,High
aa7b6f133145a6afcfa5f103efd4d9df,168.35,High
374a125372cffb30e8e2df55f8448da4,73.03,Medium
b497a58303bca7160ad663bd22cea268,416.36,High
bd7f8a8a67a2c07406735945fc28b4c7,32.43,Low
324f3c3352916cbfee179bcbae1e8ce5,107.1,Medium
167d27116a1c2e0290a505e98f352c3c,20,Low
817e8b5495d2b31da82dfe5a89aacdba,281.5,High
466334b9ec76342cf368c99aa06375cc,68.72,Medium
7354aed5e2d142803a8121059f1e9324,68.16,Medium
a9bbc934d59147ac5d452271a95e4891,184.27,High
fd65881e4d025c30be898ab8dd8bb736,55.09,Medium
c1556665d5eda63ad0a01cb682e2ad6d,54.14,Medium
9183e2fd9515c57925a0251ccfc21c63,85.4,Medium
229e63c6692ae32cdc9c4ba2851efba6,47.23,Low
690b993c5b9c86969f5d763a0f1d5c36,50.62,Medium
15360da03a0a021fc0e712a2d11f3020,54.09,Medium
2c81e6aa6ff35dc1927f3002b02c7066,202.83,High
6365be88d51d66dbac002c738a56bae9,64.34,Medium
1537883594710d72e0f3e96f796fcd27,35.4,Low
e326f9904d668c8e2fce637b8b1fabe6,180.47,High
175ba47aad2d017d2495c66b763a7df6,130,Medium
257b6d1def081b82c8b6a90d527728b9,59.33,Medium
ba20c230064f86c3a1c764fe3cf7ce8a,92.57,Medium
7a571da00e7b58c32fce2e6eb560dbde,34.58,Low
dc9b66f791e6bc0d3a44e2c513a1d117,214.08,High
7936367b7140cd4370be2d7eb8d3e325,23.47,Low
5b97959bc8102d72edcb01bdb5a0e9df,26.59,Low
675d6533ed09bea158fd932431474b82,255.76,High
8d3a0426fb1b51bacd3297517f48b0ae,59.13,Medium
47c001ba3d3d57aa11d52c45995d9e11,73.15,Medium
460d57443ffdcaeba240360239747cf7,34,Low
16b6123f7077419424bf89af74e2d054,642.02,High
9a4a6043b37a47e2c964bbc055f2e837,77.89,Medium
54220fcc516cabe9ec84b210c0765ef2,11.41,Low
a1092ad981e90f68879726e1c2c0fd63,77.6,Medium
c75886866a89a0c9a04fbcd4699f3772,667.99,High
35e29aad915d0ccfeeb308572ff8fe79,21.01,Low
bb39cd2f2f58e93ae10568be5cad1b58,188.5,High
c4451307baafd35a8fbd349339881a10,78.81,Medium
cf287f639abd10b1630574c4a065d4f1,6,Low
277ef68319aa0ee0561831fab6e9e0aa,69.73,Medium
6970a3865417daf2e16446623fe67db2,102.82,Medium
7ee7410ad49b716a783af62488071cb7,38.95,Low
2cdc4c50ebeabd8fd87582544e8e46a6,74.01,Medium
ec88a091f17fb7fb6b5a498439931a1f,60.63,Medium
e2cd740333fe4585ead5c50c61edb6a5,163.25,High
6ad6a8701a498c74450b0876eda2ecb9,87.36,Medium
85f1a7c5b82d38cc3a4e8bb7111a40d2,137.68,Medium
e327b1f61853b5d93ba0c53bf998b557,87.45,Medium
2b4b4a22de76a4cc703a9d68cb690bae,229.65,High
b691ffb0177f480a9a5eb8772050bb2d,55.95,Medium
5a65cedc025f607cbdb4c5219f648ae3,12.84,Low
d9c7d6586555e3adb3709a7047e36c11,29.08,Low
283182f68c047a2b61aee07baeb819f0,96.1,Medium
ef2bd524117e3241e5166da54dffe473,116.2,Medium
b19ca559688b49e8cf7f88c1aa3f0009,73.34,Medium
186c43c492d0813457a0da8ee78ef748,222.15,High
8dc7f5f2024708be4f36e4b1811cdd97,102.26,Medium
3186e75cf9e4a13149e5729f23cebf06,178.44,High
7d11acc91c9f1986270f23fbf9c93e4d,88.88,Medium
8cc7ecd8057b154fb9227536dba2ce24,150.15,High
5d62a96c11871f278906a1123555fb9a,119.76,Medium
e4b2030986f453ba45c63a508073e3d3,253.07,High
d4a27413b758ce1cea90d005252591f9,41.69,Low
597c3302d155d4d75ee6734213ab487e,228.01,High
57234dd70be5134da4994cc77f7d7693,35.06,Low
76a6cde2f1431bc0834cad44ad2f472f,189.37,High
d3617ef729315e3964c28a7404030da3,178.4,High
c1219b88f5d48e3d0dd3229cbd88a722,0.52,Low
d0a945f85ba1074b60aac97ade7e240e,541,High
c2412fc369f785dbaebb28b731f92bdc,37.53,Low
3c91e3497ee8a38751b01e5d549a9bf3,26.24,Low
440b07cde0dc78d377c42d29845bcafd,37.74,Low
451d82f07a1528cdce26398f1f04f8f7,314.54,High
f1c5e5967b0cd0144bd3b56958f7da43,90.76,Medium
53e92c6a182704806c0b00b02f89ad32,193.8,High
ba7243ecb3b63c80579ba1d4c34e277c,55.06,Medium
33c011fdacf02b14181fcd81f4b5ece0,162.1,High
a1deb5a1e93bdf89bc4e5e00ec3691d6,189.56,High
6533a0d9c1703a1ebf0115fb55e01834,36.3,Low
9257ba43d1349df1fe69c0fdcf214056,92.89,Medium
d035bb29ea5accfdb6e0c4b6925651cb,276.1,High
6e116aaaf479cdcaa8a1262489a07086,14.05,Low
f6e638ae1f17003aac1cb6dc6a93ba73,79.88,Medium
47dd5e01f578faeecc316e731005674e,86.6,Medium
0159c6355a4e32f6ac68d838e2228150,242.11,High
2c61d0e37fba7aea7d8b7f27091be232,377.09,High
52b39f7d5f670b983cae0ae2607bb1bc,52.59,Medium
5d7db52ac102f99555d721fa511f9cd6,84.23,Medium
bdda3ba1c505bc39ff2117e340280a74,141.67,Medium
1634d04100d187e0f985f2eb2909cba1,105.38,Medium
90ee67e34c9289cc136a3677fc118253,74.59,Medium
53cbc02ffe278ca84b6f4920d9d3ecd5,2276.1,High
881206af1a6a9cd34119b99782759dd4,44.77,Low
b0a2019225451e417b6cc92baef9fc8c,45.95,Low
9d9551f39ab1dfc1287b84fe2da6f55f,176.34,High
c776863a93dc0740c6e7d78104b21413,264.08,High
18de001c224789d86e9b702f0c0dde74,61.4,Medium
fcfe1ea18aae8ae4a08253fd4060a763,82.97,Medium
cf61ad2218e5c14397e7c0ba7a6a50f9,35.14,Low
6cd5caac0c1958404675f8cc9804355b,105.07,Medium
94be63e1a7ab923288bebfdca7e71e84,194.12,High
b11a2fc0664cad475e2700523625a1e6,71.13,Medium
63576020815760d4b5d11cef32595ada,425.6,High
